customer_id,age,gender,country,annual_income,spending_score,num_purchases,avg_purchase_value,membership_years,website_visits_per_month,cart_abandon_rate,churned,feedback_text,last_purchase_date,purchase_decision,Cluster,high_purchase_customer,purchase_label,Cluster_Label
223,28,0,6,70754,64,30,52.99,10,29,0.09,0,Good quality and value for money.,2025-10-16,1,2,1,1,Potential Customer
224,19,0,0,59319,39,8,30.91,1,13,0.43,0,Good quality and value for money.,2025-08-12,1,0,0,0,High Value Customer
225,70,1,8,167680,18,34,50.8,11,21,0.27,0,Excellent customer service.,2025-09-20,1,3,1,1,Other
226,23,0,1,66659,64,19,38.88,5,3,0.2,0,Good quality and value for money.,2025-10-04,1,0,0,0,High Value Customer
227,18,0,5,51688,54,8,32.36,0,13,0.1,0,Very satisfied with my purchase.,2025-07-26,1,0,0,0,High Value Customer
228,36,1,3,51192,53,28,31.34,10,28,0.79,0,Love the products and fast shipping.,2025-09-24,1,1,1,1,Low Engagement Customer
229,42,1,3,27917,37,36,28.43,15,14,0.36,0,Very satisfied with my purchase.,2025-07-24,1,1,1,1,Low Engagement Customer
230,47,0,4,169641,51,32,61.3,9,6,0.31,0,"Great experience, will shop again!",2025-05-16,1,3,1,1,Other
231,38,0,8,75507,79,15,45.68,2,16,0.11,0,"Great experience, will shop again!",2025-10-14,1,0,0,0,High Value Customer
232,42,1,4,146169,29,26,49.3,7,21,0.55,0,"Great experience, will shop again!",2025-05-20,1,3,1,1,Other
233,31,1,7,61522,48,34,38.36,13,7,0.67,0,Very satisfied with my purchase.,2025-08-10,1,1,1,1,Low Engagement Customer
234,31,1,4,147719,59,39,54.83,12,25,0.22,0,The website is easy to use.,2025-05-11,1,3,1,1,Other
235,21,1,9,79168,27,5,34.47,0,18,0.98,1,I will not be shopping here again.,2024-07-01,1,0,0,0,High Value Customer
236,18,0,1,34511,42,5,42.82,0,12,0.51,1,Shipping was too slow.,2024-06-28,1,0,0,0,High Value Customer
237,56,1,7,45184,71,28,36.77,10,8,0.97,0,Good quality and value for money.,2025-05-05,1,2,1,1,Potential Customer
238,58,1,9,174128,77,29,76.25,6,2,0.05,0,Love the products and fast shipping.,2025-05-22,1,3,1,1,Other
239,63,1,7,79329,4,6,38.13,0,29,0.98,0,"Great experience, will shop again!",2025-05-20,1,1,0,0,Low Engagement Customer
240,27,1,9,113033,78,24,51.73,4,15,0.82,0,Love the products and fast shipping.,2025-09-15,1,0,1,1,High Value Customer
241,53,0,5,80470,16,19,37.32,7,13,0.78,0,"Great experience, will shop again!",2025-07-06,1,1,0,0,Low Engagement Customer
242,44,0,9,126205,97,23,74.21,3,22,0.89,0,Excellent customer service.,2025-07-07,1,3,1,1,Other
243,67,1,9,129780,91,46,56.99,15,18,0.68,0,The website is easy to use.,2025-07-06,1,3,1,1,Other
244,28,0,5,77829,46,11,36.99,1,15,0.68,0,"Great experience, will shop again!",2025-09-07,1,0,0,0,High Value Customer
245,57,0,2,97705,34,20,45.61,6,19,0.13,0,The website is easy to use.,2025-06-04,1,1,0,0,Low Engagement Customer
246,31,1,2,52934,46,28,49.64,10,27,0.53,0,Excellent customer service.,2025-09-30,1,2,1,1,Potential Customer
247,64,1,5,75523,26,30,43.78,12,11,0.97,1,Difficult to navigate the website.,2024-04-04,1,1,1,1,Low Engagement Customer
248,34,1,4,58629,7,35,31.2,15,23,0.93,0,Love the products and fast shipping.,2025-09-24,1,1,1,1,Low Engagement Customer
249,21,0,3,62828,20,8,28.59,1,19,0.4,0,The website is easy to use.,2025-10-03,1,0,0,0,High Value Customer
250,40,1,8,73841,75,42,47.3,15,13,0.15,0,The website is easy to use.,2025-06-28,1,2,1,1,Potential Customer
251,22,1,5,61757,83,17,42.86,3,18,0.89,0,Good quality and value for money.,2025-09-20,1,0,0,0,High Value Customer
252,66,0,6,92554,2,18,42.6,6,7,0.74,1,The product did not match the description.,2024-12-29,1,1,0,0,Low Engagement Customer
253,42,0,2,55845,66,16,53.96,3,14,0.84,0,The website is easy to use.,2025-10-19,1,2,0,0,Potential Customer
254,65,1,8,64168,19,36,30.23,15,1,0.86,1,I will not be shopping here again.,2024-10-16,1,1,1,1,Low Engagement Customer
255,21,1,3,50886,11,5,40.61,1,24,0.8,1,The product did not match the description.,2024-05-08,1,0,0,0,High Value Customer
256,28,1,0,105736,75,22,52.35,4,7,0.67,0,Excellent customer service.,2025-05-13,1,0,0,1,High Value Customer
257,45,0,9,110940,18,19,54.72,6,13,0.9,1,"Poor quality, item broke after a week.",2024-12-03,1,3,0,0,Other
258,68,1,0,123490,100,36,55.6,10,1,0.77,1,Difficult to navigate the website.,2024-10-16,1,3,1,1,Other
259,32,0,4,58337,50,11,50.6,2,6,0.12,0,"Great experience, will shop again!",2025-09-04,1,0,0,0,High Value Customer
260,29,0,9,83566,32,25,46.23,8,26,0.64,0,The website is easy to use.,2025-09-13,1,0,1,1,High Value Customer
261,58,1,2,137614,78,44,61.49,15,19,0.61,0,Good quality and value for money.,2025-10-02,1,3,1,1,Other
262,54,0,9,88002,93,37,61.12,12,8,0.46,0,Excellent customer service.,2025-05-24,1,2,1,1,Potential Customer
263,59,0,8,67320,45,30,49.32,10,12,0.95,1,The product did not match the description.,2024-07-20,1,2,1,1,Potential Customer
264,69,0,9,101452,63,34,45.95,12,17,0.57,0,Good quality and value for money.,2025-05-27,1,2,1,1,Potential Customer
265,69,0,2,86691,79,38,43.57,12,5,0.36,0,Good quality and value for money.,2025-07-19,1,2,1,1,Potential Customer
266,26,1,8,63145,1,4,34.42,1,16,0.9,0,The website is easy to use.,2025-10-18,1,0,0,0,High Value Customer
267,24,1,7,74983,27,14,44.28,4,29,0.3,0,The website is easy to use.,2025-05-05,1,0,0,0,High Value Customer
268,36,0,1,48478,53,33,41.29,13,7,0.27,0,The website is easy to use.,2025-07-19,1,2,1,1,Potential Customer
269,25,1,8,95393,89,13,51.21,0,14,0.32,0,Excellent customer service.,2025-09-11,1,0,0,0,High Value Customer
270,62,1,2,102404,62,19,48.55,4,22,0.9,0,The website is easy to use.,2025-10-17,1,2,0,0,Potential Customer
271,51,0,1,79322,56,22,54.31,5,11,0.06,0,Excellent customer service.,2025-10-08,1,2,0,1,Potential Customer
272,26,1,4,53027,78,12,39.67,0,30,0.85,0,Good quality and value for money.,2025-10-22,1,0,0,0,High Value Customer
273,60,0,9,152701,95,45,72.89,13,7,0.72,0,Love the products and fast shipping.,2025-09-29,1,3,1,1,Other
274,22,0,8,42785,55,10,47.09,1,3,0.94,0,Very satisfied with my purchase.,2025-06-21,1,0,0,0,High Value Customer
275,29,0,5,47805,71,15,45.88,2,9,0.5,0,The website is easy to use.,2025-06-21,1,0,0,0,High Value Customer
276,36,1,9,128589,1,16,35.94,4,7,0.86,1,"Poor quality, item broke after a week.",2025-03-11,1,1,0,0,Low Engagement Customer
277,65,0,9,133411,99,36,75.61,9,6,0.27,0,Excellent customer service.,2025-06-18,1,3,1,1,Other
278,48,1,5,62358,39,23,30.54,7,13,0.38,0,Very satisfied with my purchase.,2025-06-05,1,1,1,1,Low Engagement Customer
279,70,0,5,70773,98,21,51.0,4,7,0.08,0,Good quality and value for money.,2025-06-05,1,2,0,0,Potential Customer
280,30,0,9,137856,25,20,60.87,6,4,0.63,0,Love the products and fast shipping.,2025-06-28,1,3,0,0,Other
281,33,0,2,57471,77,29,37.31,9,23,0.63,0,"Great experience, will shop again!",2025-06-04,1,2,1,1,Potential Customer
282,56,1,4,136920,7,35,48.4,13,20,0.78,0,Excellent customer service.,2025-06-25,1,1,1,1,Low Engagement Customer
283,45,1,4,136571,35,20,63.61,5,14,0.04,0,Love the products and fast shipping.,2025-06-18,1,3,0,0,Other
284,49,0,9,141475,50,27,62.74,7,1,0.31,0,Excellent customer service.,2025-09-14,1,3,1,1,Other
285,21,0,8,88755,51,10,41.16,0,22,0.68,0,Very satisfied with my purchase.,2025-08-12,1,0,0,0,High Value Customer
286,29,0,6,105076,73,27,51.17,7,25,0.09,0,"Great experience, will shop again!",2025-05-22,1,0,1,1,High Value Customer
287,66,0,9,112222,73,42,56.74,15,11,0.94,0,The website is easy to use.,2025-07-29,1,2,1,1,Potential Customer
288,56,0,8,59216,9,13,41.65,5,27,0.63,0,Excellent customer service.,2025-07-20,1,1,0,0,Low Engagement Customer
289,50,0,5,64374,61,29,41.44,10,2,0.23,0,Very satisfied with my purchase.,2025-08-27,1,2,1,1,Potential Customer
290,46,0,4,105024,100,22,68.51,4,10,0.68,0,Excellent customer service.,2025-05-09,1,3,0,1,Other
291,43,0,9,81565,50,11,49.82,0,17,0.42,0,Good quality and value for money.,2025-09-18,1,0,0,0,High Value Customer
292,24,1,6,140271,46,12,62.88,0,30,0.4,0,Very satisfied with my purchase.,2025-09-12,1,3,0,0,Other
293,30,1,6,126296,6,31,39.88,11,18,0.49,0,"Great experience, will shop again!",2025-09-28,1,1,1,1,Low Engagement Customer
294,59,1,2,172758,41,29,57.17,8,22,0.23,0,Good quality and value for money.,2025-08-26,1,3,1,1,Other
295,31,0,0,96426,77,39,57.84,12,2,0.92,0,Love the products and fast shipping.,2025-05-18,1,2,1,1,Potential Customer
296,26,1,9,140598,60,30,65.52,8,29,0.45,0,Excellent customer service.,2025-06-25,1,3,1,1,Other
297,20,1,9,145463,99,18,75.83,0,14,0.32,0,Good quality and value for money.,2025-08-09,1,3,0,0,Other
298,64,0,4,86224,41,32,41.32,11,21,0.37,0,Love the products and fast shipping.,2025-06-22,1,1,1,1,Low Engagement Customer
299,28,1,2,61683,44,9,42.38,1,27,0.32,0,The website is easy to use.,2025-05-03,1,0,0,0,High Value Customer
300,51,1,0,163129,84,38,63.47,11,28,0.3,0,"Great experience, will shop again!",2025-08-24,1,3,1,1,Other
301,53,0,2,119923,39,33,60.82,12,21,0.56,0,Good quality and value for money.,2025-09-25,1,3,1,1,Other
302,20,1,6,71344,20,12,41.41,2,27,0.55,0,Excellent customer service.,2025-06-20,1,0,0,0,High Value Customer
303,61,1,9,146572,39,38,62.9,12,20,0.23,0,"Great experience, will shop again!",2025-05-11,1,3,1,1,Other
304,58,0,1,81632,42,33,48.47,13,21,0.68,0,Love the products and fast shipping.,2025-10-26,1,2,1,1,Potential Customer
305,57,1,9,113834,81,15,57.06,1,14,0.4,0,Love the products and fast shipping.,2025-06-09,1,3,0,0,Other
306,68,0,0,55122,44,21,45.65,6,20,0.48,0,Good quality and value for money.,2025-07-26,1,1,0,0,Low Engagement Customer
307,20,0,9,76005,29,12,41.99,2,11,0.13,0,"Great experience, will shop again!",2025-05-22,1,0,0,0,High Value Customer
308,34,0,5,52430,88,37,54.24,13,4,0.34,0,Love the products and fast shipping.,2025-05-31,1,2,1,1,Potential Customer
309,23,0,3,23668,52,9,43.14,1,12,0.94,0,"Great experience, will shop again!",2025-07-07,1,0,0,0,High Value Customer
310,67,1,8,162555,20,36,64.93,12,25,0.54,0,Very satisfied with my purchase.,2025-09-26,1,3,1,1,Other
311,61,0,0,173599,20,10,54.41,0,25,0.21,0,Very satisfied with my purchase.,2025-09-29,1,3,0,0,Other
312,40,0,1,45428,20,7,42.11,2,12,0.45,1,The product did not match the description.,2024-05-19,1,0,0,0,High Value Customer
313,54,0,4,135850,13,24,51.59,7,23,0.62,0,The website is easy to use.,2025-08-07,1,3,1,1,Other
314,61,1,0,161140,24,25,59.9,7,30,0.51,0,The website is easy to use.,2025-06-28,1,3,1,1,Other
315,46,0,9,49262,56,7,40.61,0,2,0.06,1,The product did not match the description.,2024-12-15,1,0,0,0,High Value Customer
316,29,1,9,74186,14,17,44.17,5,29,0.84,0,Excellent customer service.,2025-09-05,1,0,0,0,High Value Customer
317,47,0,5,42955,93,33,46.14,11,7,0.7,0,The website is easy to use.,2025-10-03,1,2,1,1,Potential Customer
318,33,0,5,28817,9,16,35.17,6,9,0.1,0,Love the products and fast shipping.,2025-08-26,1,1,0,0,Low Engagement Customer
319,40,0,0,107819,48,28,45.07,9,10,0.56,0,Good quality and value for money.,2025-05-21,1,2,1,1,Potential Customer
320,27,0,0,89494,24,14,47.83,4,7,0.18,0,"Great experience, will shop again!",2025-06-07,1,0,0,0,High Value Customer
321,31,1,2,86709,4,6,31.13,1,18,0.06,0,"Great experience, will shop again!",2025-09-23,1,0,0,0,High Value Customer
322,38,1,4,107450,86,24,55.59,5,22,0.93,0,Excellent customer service.,2025-07-04,1,3,1,1,Other
323,58,1,1,29526,67,12,33.05,1,12,0.65,0,Good quality and value for money.,2025-06-01,1,1,0,0,Low Engagement Customer
324,35,0,6,53144,23,28,35.35,11,16,0.91,0,Very satisfied with my purchase.,2025-05-28,1,1,1,1,Low Engagement Customer
325,55,0,5,95949,47,35,57.62,12,21,0.59,0,Good quality and value for money.,2025-08-29,1,3,1,1,Other
326,48,0,6,125763,20,35,55.06,13,15,0.21,0,Good quality and value for money.,2025-05-31,1,3,1,1,Other
327,40,0,6,45245,79,12,54.37,1,17,0.67,0,Excellent customer service.,2025-07-13,1,0,0,0,High Value Customer
328,41,1,2,129605,58,33,54.66,10,12,0.79,0,Good quality and value for money.,2025-10-10,1,3,1,1,Other
329,35,0,2,77387,67,22,39.0,6,1,0.93,0,Excellent customer service.,2025-09-29,1,0,0,1,High Value Customer
330,67,1,9,160779,67,27,56.29,5,21,0.8,0,The website is easy to use.,2025-07-20,1,3,1,1,Other
331,56,1,1,78055,44,40,45.32,15,7,0.32,0,Love the products and fast shipping.,2025-07-31,1,2,1,1,Potential Customer
332,20,1,1,69889,80,12,51.0,0,29,0.16,0,Excellent customer service.,2025-10-21,1,0,0,0,High Value Customer
333,24,1,8,92188,71,15,52.09,2,9,0.71,0,Love the products and fast shipping.,2025-09-15,1,0,0,0,High Value Customer
334,38,1,5,75476,9,19,31.96,6,22,0.46,0,Excellent customer service.,2025-09-09,1,1,0,0,Low Engagement Customer
335,59,0,4,103744,22,18,39.86,6,22,0.66,0,Excellent customer service.,2025-10-09,1,1,0,0,Low Engagement Customer
336,36,1,9,126357,7,19,48.87,5,4,0.5,0,The website is easy to use.,2025-06-17,1,1,0,0,Low Engagement Customer
337,62,0,5,60891,32,19,45.29,7,23,0.5,0,Excellent customer service.,2025-06-18,1,1,0,0,Low Engagement Customer
338,26,0,9,46915,95,27,54.65,7,2,0.4,0,Love the products and fast shipping.,2025-05-19,1,2,1,1,Potential Customer
339,68,0,4,71766,69,29,38.37,9,5,0.31,0,"Great experience, will shop again!",2025-07-21,1,2,1,1,Potential Customer
340,59,0,9,154918,39,11,65.66,0,15,0.62,0,Love the products and fast shipping.,2025-09-17,1,3,0,0,Other
341,54,0,2,119329,41,17,55.08,3,9,0.6,0,Good quality and value for money.,2025-07-12,1,3,0,0,Other
342,21,1,6,134897,14,15,41.69,3,3,0.25,0,Excellent customer service.,2025-10-07,1,0,0,0,High Value Customer
343,28,0,0,68589,89,33,47.12,10,3,0.6,0,Love the products and fast shipping.,2025-05-30,1,2,1,1,Potential Customer
344,57,1,3,91622,38,9,38.75,0,27,0.75,0,Very satisfied with my purchase.,2025-10-16,1,1,0,0,Low Engagement Customer
345,57,0,4,154633,78,44,57.83,14,26,0.31,0,Excellent customer service.,2025-08-24,1,3,1,1,Other
346,61,1,6,164608,53,36,66.99,11,5,0.09,0,Excellent customer service.,2025-05-22,1,3,1,1,Other
347,30,1,5,40720,7,20,35.12,9,3,0.87,1,"Poor quality, item broke after a week.",2024-09-26,1,1,0,0,Low Engagement Customer
348,54,1,9,90207,25,27,34.99,10,17,1.0,0,The website is easy to use.,2025-09-23,1,1,1,1,Low Engagement Customer
349,27,0,4,85244,83,26,44.84,6,3,0.58,0,Love the products and fast shipping.,2025-07-15,1,0,1,1,High Value Customer
350,44,0,5,41699,65,29,35.29,10,23,0.22,0,Very satisfied with my purchase.,2025-05-16,1,2,1,1,Potential Customer
351,54,1,5,91760,77,38,48.15,12,11,0.3,0,Very satisfied with my purchase.,2025-06-24,1,2,1,1,Potential Customer
352,28,1,0,79183,98,13,48.9,0,16,0.24,0,Very satisfied with my purchase.,2025-08-26,1,0,0,0,High Value Customer
353,37,1,8,122750,2,30,48.1,11,23,0.76,0,Excellent customer service.,2025-05-25,1,1,1,1,Low Engagement Customer
354,69,0,5,49856,23,37,28.22,15,11,0.34,0,Love the products and fast shipping.,2025-05-13,1,1,1,1,Low Engagement Customer
355,27,0,3,44243,26,18,28.26,6,18,0.55,0,The website is easy to use.,2025-08-18,1,1,0,0,Low Engagement Customer
356,29,0,5,63116,10,16,26.43,5,20,0.83,0,Good quality and value for money.,2025-09-01,1,1,0,0,Low Engagement Customer
357,34,0,6,50075,31,23,42.36,8,30,0.1,0,Excellent customer service.,2025-08-18,1,1,1,1,Low Engagement Customer
358,28,0,9,121730,50,18,54.06,4,6,0.73,0,"Great experience, will shop again!",2025-07-12,1,0,0,0,High Value Customer
359,33,0,1,70864,78,22,42.83,5,3,0.69,0,Very satisfied with my purchase.,2025-06-08,1,0,0,1,High Value Customer
360,22,1,4,130664,30,17,59.04,3,23,0.25,0,Love the products and fast shipping.,2025-09-01,1,0,0,0,High Value Customer
361,49,0,9,74588,27,27,39.1,10,26,0.35,0,The website is easy to use.,2025-10-19,1,1,1,1,Low Engagement Customer
362,27,1,9,87187,60,11,56.83,1,12,0.93,0,Very satisfied with my purchase.,2025-08-29,1,0,0,0,High Value Customer
363,45,0,1,67250,98,26,48.49,7,8,0.43,0,Good quality and value for money.,2025-07-11,1,2,1,1,Potential Customer
364,18,0,8,86723,77,13,48.29,0,3,0.01,1,"Poor quality, item broke after a week.",2025-03-13,1,0,0,0,High Value Customer
365,61,1,8,147444,5,14,55.9,2,16,0.96,1,Customer service was unhelpful.,2024-06-30,1,3,0,0,Other
366,19,0,9,81297,16,4,39.53,0,21,0.64,1,The product did not match the description.,2024-04-02,1,0,0,0,High Value Customer
367,51,1,9,155091,81,44,72.98,13,18,0.91,0,Love the products and fast shipping.,2025-07-22,1,3,1,1,Other
368,55,1,5,26648,50,26,40.25,9,7,0.07,0,Very satisfied with my purchase.,2025-05-28,1,1,1,1,Low Engagement Customer
369,57,0,9,151940,20,18,60.56,3,3,0.89,0,Excellent customer service.,2025-05-15,1,3,0,0,Other
370,69,1,4,97198,16,16,45.09,5,11,0.97,0,Very satisfied with my purchase.,2025-08-05,1,1,0,0,Low Engagement Customer
371,70,1,6,156506,35,32,60.75,10,12,0.37,0,The website is easy to use.,2025-06-11,1,3,1,1,Other
372,59,1,0,170230,87,45,70.41,13,2,0.76,0,"Great experience, will shop again!",2025-06-24,1,3,1,1,Other
373,31,0,8,67095,82,34,56.44,12,13,0.94,0,Good quality and value for money.,2025-08-25,1,2,1,1,Potential Customer
374,70,0,2,110988,6,30,51.02,11,10,0.21,0,"Great experience, will shop again!",2025-07-04,1,1,1,1,Low Engagement Customer
375,61,1,5,24969,78,27,32.33,8,3,0.33,0,Good quality and value for money.,2025-07-30,1,2,1,1,Potential Customer
376,49,0,9,118785,78,34,51.88,10,4,0.44,0,Good quality and value for money.,2025-06-25,1,3,1,1,Other
377,36,0,5,77611,11,18,39.59,7,15,0.04,0,Love the products and fast shipping.,2025-09-03,1,1,0,0,Low Engagement Customer
378,30,0,8,91859,18,26,38.41,10,23,0.73,1,The product did not match the description.,2023-12-08,1,1,1,1,Low Engagement Customer
379,65,1,4,113406,65,29,62.96,8,22,0.45,0,Love the products and fast shipping.,2025-05-10,1,3,1,1,Other
380,70,0,5,63705,46,8,36.2,0,24,0.26,0,The website is easy to use.,2025-08-29,1,1,0,0,Low Engagement Customer
381,33,1,9,55994,66,29,44.49,9,24,0.97,0,The website is easy to use.,2025-05-26,1,2,1,1,Potential Customer
382,28,1,9,136878,67,22,56.99,4,3,0.5,0,Good quality and value for money.,2025-05-19,1,3,0,1,Other
383,40,0,7,29617,58,24,41.31,8,26,0.41,0,Good quality and value for money.,2025-06-27,1,2,1,1,Potential Customer
384,44,0,6,114141,43,9,41.44,0,21,0.73,0,Very satisfied with my purchase.,2025-10-03,1,0,0,0,High Value Customer
385,30,1,1,26151,7,14,31.44,5,7,0.09,1,Customer service was unhelpful.,2025-02-04,1,1,0,0,Low Engagement Customer
386,42,0,9,100383,77,29,57.93,7,26,0.39,0,Good quality and value for money.,2025-06-21,1,3,1,1,Other
387,64,1,1,83362,6,22,44.55,9,18,0.15,0,Love the products and fast shipping.,2025-06-02,1,1,0,1,Low Engagement Customer
388,65,0,3,60882,3,29,29.61,13,15,0.83,1,Shipping was too slow.,2024-02-21,1,1,1,1,Low Engagement Customer
389,26,1,0,70913,17,4,42.9,0,6,0.98,1,Customer service was unhelpful.,2024-01-20,1,0,0,0,High Value Customer
390,29,0,0,99889,66,29,51.72,9,7,0.88,0,The website is easy to use.,2025-09-02,1,2,1,1,Potential Customer
391,50,0,6,177212,45,37,67.46,12,16,0.89,0,The website is easy to use.,2025-09-29,1,3,1,1,Other
392,32,0,2,118752,94,29,53.43,7,11,0.98,0,Good quality and value for money.,2025-10-21,1,3,1,1,Other
393,53,1,9,162942,88,41,65.05,11,28,0.66,0,Love the products and fast shipping.,2025-05-20,1,3,1,1,Other
394,33,1,6,99589,2,32,36.91,13,5,0.51,0,Love the products and fast shipping.,2025-09-06,1,1,1,1,Low Engagement Customer
395,41,0,1,65333,97,33,47.72,10,11,0.65,0,Very satisfied with my purchase.,2025-08-16,1,2,1,1,Potential Customer
396,21,0,5,60294,18,5,39.95,0,7,0.13,0,Very satisfied with my purchase.,2025-09-05,1,0,0,0,High Value Customer
397,64,0,2,49486,99,22,54.47,4,9,0.11,0,Very satisfied with my purchase.,2025-09-02,1,2,0,1,Potential Customer
398,50,0,9,76219,63,19,47.07,4,24,0.4,0,The website is easy to use.,2025-05-15,1,2,0,0,Potential Customer
399,64,1,4,80878,33,15,42.8,4,24,0.42,0,Very satisfied with my purchase.,2025-09-10,1,1,0,0,Low Engagement Customer
400,43,0,5,48395,11,21,27.17,8,26,0.14,0,Very satisfied with my purchase.,2025-07-09,1,1,0,0,Low Engagement Customer
401,63,1,2,79293,82,34,55.79,10,5,0.75,0,Good quality and value for money.,2025-08-25,1,2,1,1,Potential Customer
402,55,1,8,147808,73,35,64.22,10,26,0.79,0,Very satisfied with my purchase.,2025-06-19,1,3,1,1,Other
403,31,1,9,129143,24,27,60.34,9,7,0.52,1,I will not be shopping here again.,2024-07-06,1,3,1,1,Other
404,45,1,1,30712,14,28,34.44,12,14,0.76,0,Excellent customer service.,2025-06-12,1,1,1,1,Low Engagement Customer
405,57,1,9,136246,29,12,60.16,1,30,0.07,0,Excellent customer service.,2025-05-19,1,3,0,0,Other
406,19,0,5,42955,1,4,19.01,0,27,0.6,1,Shipping was too slow.,2024-01-14,1,0,0,0,High Value Customer
407,23,1,0,83687,14,11,46.75,2,7,0.33,0,"Great experience, will shop again!",2025-10-08,1,0,0,0,High Value Customer
408,44,0,5,65397,37,35,35.97,13,11,0.93,0,Love the products and fast shipping.,2025-05-03,1,1,1,1,Low Engagement Customer
